Time(ms),TPS,AFR
586255,1005,963
586305,1005,963
586355,1005,963
586405,1005,963
586455,1005,963
586505,1005,963
586555,1005,963
586605,1005,963
586655,1005,963
586705,1005,963
586755,1005,963
586805,1005,963
586855,1005,963
586905,1005,963
586955,1005,963
587005,1005,963
587055,1005,963
587105,1005,963
587155,1005,963
587205,1005,963
587255,1005,963
587305,1005,963
587355,1005,963
587405,1005,963
587455,1005,963
587505,1005,964
587555,1005,963
587606,1005,964
587656,1005,963
587706,1005,963
587756,1005,963
587806,1005,964
587856,1005,964
587906,1005,964
587956,1005,964
588006,1005,964
588056,1005,964
588106,1005,964
588156,1005,964
588206,1005,964
588256,1005,964
588306,1005,964
588356,1005,964
588406,1005,964
588456,1005,964
588506,1005,964
588556,1005,964
588606,1005,965
588656,1005,964
588706,1005,965
588756,1005,965
588806,1005,965
588856,1005,965
588906,1005,965
588956,1005,965
589006,1005,965
589056,1005,965
589106,1005,965
589156,1005,965
589206,1005,965
589256,1005,965
589306,1005,965
589356,1005,965
589406,1005,965
589456,1005,965
589506,1005,965
589556,1005,965
589606,1005,965
589656,1005,965
589706,1005,965
589756,1005,965
589806,1005,965
589856,1005,965
589906,1005,965
589956,1005,965
590006,1005,966
590056,1005,965
590106,1005,965
590156,1005,966
590206,1005,965
590256,1005,966
590306,1005,965
590356,1005,966
590406,1005,966
590456,1005,966
590507,1005,966
590557,1005,966
590607,1005,966
590657,1005,966
590707,1005,966
590757,1005,966
590807,1005,966
590857,1005,966
590907,1005,966
590957,1005,966
591007,1005,966
591057,1005,966
591107,1005,966
591157,1005,966
591207,1005,966
591257,1005,966
591307,1005,966
591357,1005,966
591407,1005,966
591457,1005,966
591507,1005,966
591557,1005,966
591607,1005,966
591657,1005,966
591707,1005,966
591757,1005,966
591807,1005,966
591857,1005,966
591907,1005,966
591958,1005,966
592008,1005,966
592058,1005,966
592108,1005,966
592158,1005,966
592208,1005,966
592258,1005,966
592308,1005,966
592358,1005,966
592408,1005,966
592458,1005,966
592508,1005,966
592558,1005,966
592608,1005,966
592658,1005,966
592708,1005,966
592758,1005,966
592808,1005,966
592858,1005,966
592908,1005,966
592958,1005,967
593008,1005,967
593058,1005,967
593108,1005,967
593158,1005,967
593208,1005,967
593258,1005,967
593308,1005,967
593358,1005,967
593408,1005,967
593458,1005,967
593508,1005,967
593558,1005,967
593608,1005,967
593658,1005,967
593708,1005,967
593758,1005,967
593808,1005,967
593858,1005,967
593908,1005,967
593958,1005,967
594008,1005,967
594058,1005,967
594108,1005,967
594158,1005,967
594208,1005,967
594258,1005,967
594308,1005,967
594358,1005,967
594408,1005,967
594458,1005,967
594508,1005,967
594558,1005,967
594608,1005,967
594658,1005,967
594708,1005,967
594758,1005,967
594808,1005,967
594859,1005,967
594909,1005,967
594959,1005,967
595009,1005,967
595059,1005,967
595109,1005,967
595159,1005,967
595209,1005,967
595259,1005,967
595309,1005,967
595359,1005,967
595409,1005,967
595459,1005,967
595509,1005,967
595559,1005,967
595609,1005,967
595659,1005,967
595709,1005,967
595759,1005,967
595809,1005,967
595859,1005,967
595909,1005,967
595959,1005,967
596009,1005,967
596059,1005,967
596109,1005,967
596159,1005,967
596209,1005,967
596259,1005,967
596310,1005,967
596360,1005,967
596410,1005,967
596460,1005,967
596510,1005,967
596560,1005,967
596610,1005,967
596660,1005,967
596710,1005,967
596760,1005,967
596810,1005,967
596860,1005,967
596910,1005,967
596960,1005,967
597010,1005,967
597060,1005,967
597110,1005,967
597160,1005,967
597210,1005,967
597260,1005,967
597310,1005,967
597360,1005,967
597410,1005,967
597460,1005,967
597510,1005,967
597560,1005,967
597610,1005,967
597660,1005,967
597710,1005,967
597760,1005,967
597810,1005,967
597860,1005,967
597910,1005,967
597960,1005,967
598010,1005,967
598060,1005,967
598110,1005,967
598160,1005,967
598210,1005,967
598260,1005,967
598310,1005,967
598360,1005,967
598410,1005,967
598460,1005,967
598510,1005,967
598560,1005,967
598610,1005,967
598660,1005,967
598710,1005,967
598760,1005,967
598810,1005,967
598860,1005,967
598910,1005,967
598960,1005,967
599010,1005,967
599060,1005,967
599110,1005,967
599160,1005,967
599211,1005,967
599261,1005,967
599311,1005,967
599361,1005,967
599411,1005,967
599461,1005,967
599511,1005,967
599561,1005,967
599611,1005,967
599661,1005,967
599711,1005,967
599761,1005,967
599811,1005,967
599861,1005,967
599911,1005,967
599961,1005,967
600011,1005,967
600061,1005,966
600111,1005,966
600161,1005,967
600211,1005,967
600261,1005,967
600311,1005,967
600361,1005,967
600411,1005,967
600461,1005,967
600511,1005,967
600561,1005,967
600611,1005,967
600662,1005,967
600712,1005,967
600762,1005,967
600812,1005,967
600862,1005,967
600912,1005,967
600962,1005,967
601012,1005,967
601062,1005,967
601112,1005,967
601162,1005,967
601212,1005,967
601262,1005,967
601312,1005,967
601362,1005,967
601412,1005,967
601462,1005,967
601512,1005,967
601562,1005,967
601612,1005,967
601662,1005,967
601712,1005,967
601762,1005,967
601812,1005,967
601862,1005,967
601912,1005,967
601962,1005,967
602012,1005,967
602062,1005,967
602112,1005,967
602162,1005,967
602212,1005,967
602262,1005,967
602312,1005,967
602362,1005,967
602412,1005,967
602462,1005,967
602512,1005,967
602562,1005,967
602612,1005,967
602662,1005,966
602712,1005,967
602762,1005,966
602812,1005,966
602862,1005,967
602912,1005,966
602962,1005,966
603012,1005,967
603062,1005,967
603112,1005,967
603162,1005,966
603212,1005,967
603262,1005,966
603312,1005,967
603362,1005,966
603412,1005,967
603462,1005,966
603512,1005,966
603563,1005,966
603613,1005,966
603663,1005,966
603713,1005,966
603763,1005,966
603813,1005,966
603863,1005,967
603913,1005,966
603963,1005,967
604013,1005,967
604063,1005,966
604113,1005,966
604163,1005,967
604213,1005,967
604263,1005,966
604313,1005,967
604363,1005,967
604413,1005,967
604463,1005,967
604513,1005,967
604563,1005,967
604613,1005,967
604663,1005,966
604713,1005,967
604763,1005,967
604813,1005,967
604863,1005,967
604913,1005,967
604963,1005,967
605014,1005,967
605064,1005,967
605114,1005,966
605164,1005,967
605214,1005,967
605264,1005,966
605314,1005,966
605364,1005,966
605414,1005,966
605464,1005,966
605514,1005,966
605564,1005,966
605614,1005,966
605664,1005,966
605714,1005,966
605764,1005,966
605814,1005,966
605864,1005,966
605914,1005,966
605964,1005,966
606014,1005,966
606064,1005,966
606114,1005,966
606164,1005,966
606214,1005,966
606264,1005,966
606314,1005,966
606364,1005,966
606414,1005,966
606464,1005,966
606514,1005,966
606564,1005,966
606614,1005,966
606664,1005,966
606714,1005,966
606764,1005,966
606814,1005,966
606864,1005,966
606914,1005,966
606964,1005,965
607014,1005,966
607064,1005,965
607114,1005,965
607164,1005,965
607214,1005,965
607264,1005,965
607314,1005,965
607364,1005,965
607414,1005,965
607464,1005,965
607514,1005,965
607564,1005,965
607614,1005,965
607664,1005,965
607714,1005,965
607764,1005,965
607814,1005,965
607864,1005,965
607915,1005,965
607965,1005,965
608015,1005,965
608065,1005,965
608115,1005,965
608165,1005,965
608215,1005,965
608265,1005,965
608315,1005,965
608365,1005,965
608415,1005,965
608465,1005,965
608515,1005,965
608565,1005,965
608615,1005,965
608665,1005,965
608715,1005,965
608765,1005,965
608815,1005,965
608865,1005,965
608915,1005,965
608965,1005,965
609015,1005,964
609065,1005,965
609115,1005,965
609165,1005,964
609215,1005,964
609265,1005,964
609315,1005,964
609366,1005,964
609416,1005,964
609466,1005,964
609516,1005,964
609566,1005,964
609616,1005,964
609666,1005,964
609716,1005,964
609766,1005,964
609816,1005,964
609866,1005,964
609916,1005,964
609966,1005,964
610016,1005,964
610066,1005,964
610116,1005,964
610166,1005,964
610216,1005,964
610266,1005,964
610316,1005,964
610366,1005,964
610416,1005,964
610466,1005,964
610516,1005,964
610566,1005,963
610616,1005,964
610666,1005,964
610716,1005,963
610766,1005,963
610816,1005,963
610866,1005,963
610916,1005,963
610966,1005,963
611016,1005,963
611066,1005,963
611116,1005,963
611166,1005,963
611216,1005,963
611266,1005,963
611316,1005,963
611366,1005,963
611416,1005,963
611466,1005,963
611516,1005,963
611566,1005,963
611616,1005,963
611666,1005,963
611716,1005,963
611766,1005,963
611816,1005,963
611866,1005,963
611916,1005,963
611966,1005,963
612016,1005,963
612066,1005,963
612116,1005,963
612166,1005,963
612216,1005,963
612267,1005,963
612317,1005,963
612367,1005,963
612417,1005,963
612467,1005,963
612517,1005,963
612567,1005,963
612617,1005,963
612667,1005,963
612717,1005,963
612767,1005,963
612817,1005,963
612867,1005,963
612917,1005,963
612967,1005,963
613017,1005,963
613067,1005,963
613117,1005,963
613167,1005,963
613217,1005,963
613267,1005,963
613317,1005,963
613367,1005,963
613417,1005,963
613467,1005,963
613517,1005,963
613567,1005,963
613617,1005,963
613667,1005,963
613718,1005,963
613768,1005,963
613818,1005,963
613868,1005,963
613918,1005,963
613968,1005,963
614018,1005,963
614068,1005,963
614118,1005,963
614168,1005,963
614218,1005,963
614268,1005,963
614318,1005,963
614368,1005,963
614418,1005,963
614468,1005,963
614518,1005,963
614568,1005,963
614618,1005,963
614668,1005,963
614718,1005,963
614768,1005,963
614818,1005,963
614868,1005,963
614918,1005,963
614968,1005,963
615018,1005,963
615068,1005,964
615118,1005,964
615168,1005,964
615218,1005,964
615268,1005,964
615318,1005,965
615368,1005,965
615418,1005,965
615468,1005,965
615518,1005,965
615568,1005,965
615618,1005,965
615668,1005,965
615718,1005,965
615768,1005,965
615818,1005,965
615868,1005,966
615918,1005,965
615968,1005,965
616018,1005,965
616068,1005,965
616118,1005,965
616168,1005,966
616218,1005,966
616268,1005,965
616318,1005,965
616368,1005,965
616418,1005,965
616468,1005,965
616518,1005,965
616568,1005,965
616619,1005,965
616669,1005,965
616719,1005,965
616769,1005,965
616819,1005,965
616869,1005,965
616919,1005,965
616969,1005,965
617019,1005,965
617069,1005,965
617119,1005,965
617169,1005,965
617219,1005,965
617269,1005,965
617319,1005,965
617369,1005,965
617419,1005,965
617469,1005,965
617519,1005,966
617569,1005,966
617619,1005,966
617669,1005,966
617719,1005,966
617769,1005,966
617819,1005,966
617869,1005,966
617919,1005,966
617969,1005,966
618019,1005,966
618070,1005,966
618120,1005,966
618170,1005,966
618220,1005,966
618270,1005,966
618320,1005,966
618370,1005,966
618420,1005,966
618470,1005,966
618520,1005,966
618570,1005,966
618620,1005,966
618670,1005,966
618720,1005,966
618770,1005,966
618820,1005,966
618870,1005,966
618920,1005,966
618970,1005,966
619020,1005,966
619070,1005,966
619120,1005,966
619170,1005,966
619220,1005,966
619270,1005,966
619320,1005,966
619370,1005,965
619420,1005,966
619470,1005,966
619520,1005,965
619570,1005,965
619620,1005,965
619670,1005,965
619720,1005,965
619770,1005,965
619820,1005,965
619870,1005,965
619920,1005,965
619970,1005,965
620020,1005,965
620070,1005,965
620120,1005,965
620170,1005,965
620220,1005,965
620270,1005,965
620320,1005,965
620370,1005,965
620420,1005,965
620470,1005,965
620520,1005,965
620570,1005,965
620620,1005,965
620670,1005,965
620720,1005,965
620770,1005,965
620820,1005,965
620870,1005,965
620920,1005,965
620971,1005,965
621021,1005,965
621071,1005,965
621121,1005,965
621171,1005,965
621221,1005,965
621271,1005,965
621321,1005,965
621371,1005,966
621421,1005,966
621471,1005,966
621521,1005,966
621571,1005,966
621621,1005,966
621671,1005,966
621721,1005,966
621771,1005,966
621821,1005,966
621871,1005,966
621921,1005,966
621971,1005,966
622021,1005,966
622071,1005,966
622121,1005,966
622171,1005,966
622221,1005,966
622271,1005,966
622321,1005,966
622371,1005,966
622422,1005,966
622472,1005,966
622522,1005,966
622572,1005,966
622622,1005,966
622672,1005,965
622722,1005,966
622772,1005,966
622822,1005,966
622872,1005,966
622922,1005,966
622972,1005,965
623022,1005,966
623072,1005,966
623122,1005,966
623172,1005,966
623222,1005,966
623272,1005,966
623322,1005,966
623372,1005,966
623422,1005,966
623472,1005,966
623522,1005,966
623572,1005,966
623622,1005,966
623672,1005,966
623722,1005,966
623772,1005,966
623822,1005,966
623872,1005,966
623922,1005,966
623972,1005,966
624022,1005,966
624072,1005,966
624122,1005,966
624172,1005,966
624222,1005,966
624272,1005,965
624322,1005,966
624372,1005,966
624422,1005,966
624472,1005,966
624522,1005,966
624572,1005,965
624622,1005,965
624672,1005,965
624722,1005,965
624772,1005,965
624822,1005,965
624872,1005,965
624922,1005,965
624972,1005,965
625022,1005,965
625072,1005,965
625122,1005,965
625172,1005,965
625222,1005,965
625272,1005,965
625323,1005,965
625373,1005,965
625423,1005,965
625473,1005,965
625523,1005,965
625573,1005,965
625623,1005,965
625673,1005,965
625723,1005,965
625773,1005,965
625823,1005,965
625873,1005,965
625923,1005,965
625973,1005,965
626023,1005,965
626073,1005,965
626123,1005,965
626173,1005,965
626223,1005,965
626273,1005,965
626323,1005,965
626373,1005,964
626423,1005,964
626473,1005,964
626523,1005,964
626573,1005,964
626623,1005,965
626673,1005,965
626723,1005,964
626774,1005,964
626824,1005,964
626874,1005,965
626924,1005,964
626974,1005,964
627024,1005,964
627074,1005,964
627124,1005,964
627174,1005,964
627224,1005,964
627274,1005,964
627324,1005,964
627374,1005,964
627424,1005,964
627474,1005,964
627524,1005,964
627574,1005,964
627624,1005,964
627674,1005,964
627724,1005,964
627774,1005,964
627824,1005,964
627874,1005,964
627924,1005,964
627974,1005,964
628024,1005,964
628074,1005,964
628124,1005,964
628174,1005,964
628224,1005,964
628274,1005,964
628324,1005,964
628374,1005,964
628424,1005,964
628474,1005,964
628524,1005,964
628574,1005,964
628624,1005,964
628674,1005,964
628724,1005,963
628774,1005,964
628824,1005,964
628874,1005,963
628924,1005,963
628974,1005,963
629024,1005,963
629074,1005,963
629124,1005,963
629174,1005,963
629224,1005,963
629274,1005,963
629324,1005,963
629374,1005,963
629424,1005,963
629474,1005,963
629524,1005,963
629574,1005,963
629624,1005,963
629675,1005,963
629725,1005,963
629775,1005,963
629825,1005,963
629875,1005,963
629925,1005,962
629975,1005,962
630025,1005,962
630075,1005,962
630125,1005,962
630175,1005,962
630225,1005,962
630275,1005,962
630325,1005,962
630375,1005,962
630425,1005,961
630475,1005,961
630525,1005,961
630575,1005,961
630625,1005,961
630675,1005,961
630725,1005,961
630775,1005,960
630825,1005,960
630875,1005,960
630925,1005,960
630975,1005,960
631025,1005,959
631075,1005,959
631126,1005,959
631176,1005,958
631226,1005,958
631276,1005,958
631326,1005,958
631376,1005,957
631426,1005,957
631476,1005,957
631526,1005,956
631576,1005,956
631626,1005,955
631676,1005,955
631726,1005,954
631776,1005,953
631826,1005,953
631876,1005,953
631926,1005,952
631976,1005,952
632026,1005,952
632076,1005,951
632126,1005,951
632176,1005,951
632226,1005,951
632276,1005,951
632326,1005,951
632376,1005,951
632426,1005,951
632476,1005,951
632526,1005,951
632576,1005,950
632626,1005,951
632676,1005,950
632726,1005,950
632776,1005,950
632826,1005,950
632876,1005,950
632926,1005,950
632976,1005,950
633026,1005,950
633076,1005,950
633126,1005,950
633176,1005,950
633226,1005,950
633276,1005,950
633326,1005,950
633376,1005,950
633426,1005,950
633476,1005,950
633526,1005,949
633576,1005,950
633626,1005,949
633676,1005,949
633726,1005,949
633776,1005,949
633826,1005,949
633876,1005,949
633926,1005,949
633976,1005,949
634027,1005,949
634077,1005,948
634127,1005,949
634177,1005,949
634227,1005,949
634277,1005,949
634327,1005,949
634377,1005,949
634427,1005,949
634477,1005,948
634527,1005,948
634577,1005,948
634627,1005,949
634677,1005,948
634727,1005,948
634777,1005,948
634827,1005,948
634877,1005,948
634927,1005,948
634977,1005,948
635027,1005,948
635077,1005,947
635127,1005,948
635177,1005,947
635227,1005,947
635277,1005,947
635327,1005,947
635377,1005,947
635427,1005,947
635478,1005,947
635528,1005,946
635578,1005,946
635628,1005,946
635678,1005,946
635728,1005,946
635778,1005,946
635828,1005,945
635878,1005,946
635928,1005,945
635978,1005,945
636028,1005,945
636078,1005,945
636128,1005,945
636178,1005,945
636228,1005,945
636278,1005,945
636328,1005,945
636378,1005,945
636428,1005,945
636478,1005,945
636528,1005,944
636578,1005,944
636628,1005,945
636678,1005,945
636728,1005,945
636778,1005,944
636828,1005,944
636878,1005,944
636928,1005,944
636978,1005,944
637028,1005,944
637078,1005,943
637128,1005,943
637178,1005,943
637228,1005,943
637278,1005,943
637328,1005,943
637378,1005,943
637428,1005,944
637478,1005,944
637528,1005,944
637578,1005,944
637628,1005,944
637678,1005,944
637728,1005,944
637778,1005,944
637828,1005,944
637878,1005,944
637928,1005,945
637978,1005,944
638028,1005,944
638078,1005,944
638128,1005,944
638178,1005,944
638228,1005,944
638278,1005,944
638328,1005,943
638379,1005,944
638429,1005,943
638479,1005,944
638529,1005,943
638579,1005,943
638629,1005,943
638679,1005,943
638729,1005,942
638779,1005,943
638829,1005,943
638879,1005,942
638929,1005,943
638979,1005,943
639029,1005,942
639079,1005,943
639129,1005,943
639179,1005,943
639229,1005,943
639279,1005,943
639329,1005,943
639379,1005,943
639429,1005,943
639479,1005,943
639529,1005,943
639579,1005,943
639629,1005,943
639679,1005,945
639729,1005,947
639779,1005,948
639830,1005,949
639880,1005,950
639930,1005,950
639980,1005,950
640030,1005,950
640080,1005,950
640130,1005,951
640180,1005,951
640230,1005,951
640280,1005,951
640330,1005,951
640380,1005,951
640430,1005,951
640480,1005,951
640530,1005,952
640580,1005,952
640630,1005,952
640680,1005,951
640730,1005,951
640780,1005,951
640830,1005,952
640880,1005,951
640930,1005,951
640980,1005,952
641030,1005,952
641080,1005,951
641130,1005,951
641180,1005,952
641230,1005,952
641280,1005,952
641330,1005,952
641380,1005,951
641430,1005,952
641480,1005,952
641530,1005,952
641580,1005,952
641630,1005,951
641680,1005,952
641730,1005,951
641780,1005,951
641830,1005,951
641880,1005,951
641930,1005,951
641980,1005,951
642030,1005,951
642080,1005,951
642130,1005,951
642180,1005,951
642230,1005,951
642280,1005,951
642330,1005,951
642380,1005,952
642430,1005,952
642480,1005,952
642530,1005,952
642580,1005,952
642630,1005,952
642680,1005,952
642731,1005,952
642781,1005,952
642831,1005,952
642881,1005,952
642931,1005,952
642981,1005,952
643031,1005,952
643081,1005,952
643131,1005,952
643181,1005,952
643231,1005,952
643281,1005,952
643331,1005,952
643381,1005,952
643431,1005,952
643481,1005,952
643531,1005,952
643581,1005,952
643631,1005,952
643681,1005,952
643731,1005,952
643781,1005,951
643831,1005,952
643881,1005,951
643931,1005,951
643981,1005,951
644031,1005,951
644081,1005,951
644131,1005,951
644182,1005,951
644232,1005,951
644282,1005,951
644332,1005,951
644382,1005,951
644432,1005,951
644482,1005,951
644532,1005,951
644582,1005,951
644632,1005,951
644682,1005,951
644732,1005,951
644782,1005,951
644832,1005,951
644882,1005,951
644932,1005,951
644982,1005,951
645032,1005,951
645082,1005,951
645132,1005,950
645182,1005,950
645232,1005,950
645282,1005,950
645332,1005,949
645382,1005,949
645432,1005,949
645482,1005,949
645532,1005,949
645582,1005,949
645632,1005,949
645682,1005,949
645732,1005,949
645782,1005,948
645832,1005,948
645882,1005,948
645932,1005,948
645982,1005,948
646032,1005,948
646082,1005,948
646132,1005,948
646182,1005,947
646232,1005,948
646282,1005,948
646332,1005,947
646382,1005,947
646432,1005,947
646482,1005,947
646532,1005,946
646582,1005,946
646632,1005,946
646682,1005,946
646732,1005,946
646782,1005,945
646832,1005,945
646882,1005,945
646932,1005,945
646982,1005,945
647032,1005,945
647083,1005,945
647133,1005,945
647183,1005,944
647233,1005,944
647283,1005,944
647333,1005,944
647383,1005,944
647433,1005,944
647483,1005,944
647533,1005,943
647583,1005,944
647633,1005,943
647683,1005,943
647733,1005,943
647783,1005,943
647833,1005,944
647883,1005,944
647933,1005,944
647983,1005,944
648033,1005,944
648083,1005,944
648133,1005,944
648183,1005,944
648233,1005,944
648283,1005,944
648333,1005,944
648383,1005,944
648433,1005,944
648483,1005,944
648534,1005,943
648584,1005,943
648634,1005,943
648684,1005,943
648734,1005,943
648784,1005,943
648834,1005,943
648884,1005,943
648934,1005,943
648984,1005,943
649034,1004,942
649084,1005,942
649134,1005,942
649184,1004,942
649234,1004,943
649284,1004,942
649334,1005,942
649384,1004,942
649434,1005,942
649484,1005,942
649534,1005,942
649584,1005,942
649634,1004,942
649684,1005,942
649734,1005,942
649784,1005,941
649834,1005,942
649884,1005,942
649934,1005,941
649984,1005,941
650034,1005,941
650084,1005,942
650134,1005,942
650184,1005,941
650234,1005,941
650284,1005,941
650334,1005,941
650384,1005,941
650434,1005,941
650484,1005,942
650534,1004,941
650584,1004,942
650634,1004,941
650684,1005,942
650734,1004,941
650784,1005,941
650834,1005,941
650884,1005,941
650934,1005,941
650984,1005,941
651034,1005,941
651084,1005,941
651134,1005,941
651184,1005,941
651234,1004,941
651284,1004,941
651334,1004,941
651384,1005,942
651435,1005,942
651485,1005,942
651535,1005,942
651585,1005,941
651635,1004,941
651685,1005,940
651735,1005,941
651785,1005,941
651835,1005,941
651885,1005,941
651935,1005,941
651985,1004,941
652035,1004,942
652085,1005,942
652135,1005,942
652185,1005,941
652235,1005,942
652285,1005,942
652335,1005,941
652385,1005,941
652435,1004,941
652485,1005,941
652535,1005,941
652585,1005,941
652635,1005,941
652685,1005,942
652735,1005,941
652785,1005,941
652835,1005,941
652886,1005,941
652936,1005,941
652986,1004,942
653036,1005,942
653086,1005,943
653136,1005,942
653186,1004,943
653236,1004,943
653286,1004,943
653336,1004,942
653386,1004,943
653436,1005,943
653486,1005,943
653536,1004,942
653586,1004,943
653636,1005,943
653686,1005,943
653736,1005,941
653786,1005,940
653836,1004,940
653886,1005,940
653936,1004,939
653986,1004,940
654036,1004,939
654086,1004,940
654136,1004,939
654186,1005,938
654236,1005,939
654286,1004,939
654336,1005,939
654386,1004,939
654436,1005,939
654486,1004,939
654536,1005,940
654586,1005,939
654636,1005,940
654686,1005,938
654736,1005,939
654786,1004,939
654836,1005,938
654886,1004,938
654936,1004,938
654986,1005,938
655036,1004,938
655086,1005,938
655136,1005,938
655186,1004,938
655236,1005,939
655286,1005,938
655336,1004,940
655386,1005,939
655436,1005,940
655486,1004,940
655536,1004,941
655586,1004,941
655636,1004,941
655686,1005,942
655736,1004,942
655787,1004,941
655837,1004,942
655887,1004,943
655937,1004,945
655987,1004,945
656037,1004,945
656087,1004,946
656137,1004,945
656187,1004,946
656237,1004,946
656287,1004,946
656337,1004,946
656387,1005,947
656437,1004,947
656487,1004,947
656537,1004,947
656587,1005,947
656637,1004,947
656687,1004,947
656737,1004,947
656787,1004,947
656837,1004,947
656887,1005,947
656937,1004,947
656987,1004,947
657037,1004,947
657087,1004,947
657137,1004,947
657187,1004,946
657238,1004,947
657288,1004,959
657338,1004,960
657388,1004,961
657438,1004,961
657488,1004,961
657538,1004,961
657588,1004,961
657638,1004,962
657688,1004,962
657738,1005,962
657788,1004,962
657838,1004,962
657888,1004,962
657938,1004,962
657988,1004,962
658038,1004,962
658088,1004,963
658138,1004,963
658188,1004,963
658238,1004,963
658288,1004,963
658338,1004,963
658388,1004,963
658438,1004,963
658488,1004,963
658538,1004,963
658588,1004,963
658638,1004,963
658688,1004,963
658738,1004,963
658788,1004,963
658838,1004,963
658888,1004,963
658938,1004,963
658988,1004,963
659038,1004,963
659088,1004,963
659138,1004,963
659188,1004,963
659238,1004,963
659288,1004,963
659338,1004,964
659388,1004,963
659438,1004,963
659488,1004,963
659538,1004,963
659588,1004,963
659638,1004,963
659688,1004,963
659738,1004,963
659788,1004,963
659838,1004,963
659888,1004,963
659938,1004,963
659988,1004,963
660038,1004,963
660088,1004,963
660139,1004,962
660189,1004,962
660239,1004,962
660289,1004,962
660339,1004,962
660389,1004,962
660439,1004,962
660489,1004,961
660539,1004,961
660589,1004,961
660639,1004,961
660689,1004,961
660739,1004,961
660789,1004,960
660839,1004,960
660889,1004,960
660939,1004,960
660989,1004,959
661039,1004,959
661089,1004,958
661139,1004,957
661189,1004,956
661239,1004,954
661289,1004,951
661339,1004,949
661389,1004,951
661439,1004,951
661489,1004,951
661539,1004,951
661590,1004,951
661640,1004,950
661690,1004,950
661740,1005,950
661790,1004,950
661840,1004,949
661890,1004,949
661940,1004,948
661990,1004,948
662040,1004,948
662090,1004,947
662140,1004,947
662190,1004,947
662240,1004,947
662290,1004,946
662340,1004,945
662390,1004,945
662440,1004,945
662490,1004,945
662540,1004,945
662590,1005,946
662640,1004,946
662690,1004,946
662740,1004,946
662790,1004,945
662840,1004,946
662890,1005,947
662940,1004,946
662990,1004,947
663040,1004,947
663090,1004,947
663140,1004,947
663190,1005,947
663240,1004,947
663290,1004,946
663340,1004,947
663390,1004,946
663440,1004,947
663490,1004,947
663540,1004,948
663590,1004,947
663640,1004,947
663690,1004,947
663740,1004,947
663790,1004,947
663840,1004,947
663890,1004,947
663940,1004,947
663990,1004,947
664040,1004,947
664090,1004,947
664140,1004,947
664190,1004,947
664240,1004,947
664290,1004,947
664340,1004,946
664390,1004,946
664440,1004,944
664491,1005,944
664541,1004,944
664591,1004,944
664641,1004,944
664691,1004,944
664741,1004,944
664791,1004,943
664841,1004,943
664891,1004,943
664941,1004,943
664991,1004,944
665041,1004,943
665091,1004,943
665141,1004,943
665191,1004,943
665241,1004,943
665291,1004,943
665341,1004,943
665391,1004,943
665441,1004,943
665491,1004,942
665541,1004,942
665591,1004,943
665641,1004,942
665691,1004,942
665741,1004,943
665791,1004,943
665841,1004,943
665891,1004,943
665942,1004,943
665992,1004,943
666042,1004,943
666092,1004,943
666142,1004,943
666192,1004,942
666242,1004,943
666292,1004,942
666342,1004,942
666392,1004,942
666442,1004,943
666492,1004,942
666542,1004,940
666592,1004,940
666642,1004,940
666692,1004,940
666742,1004,941
666792,1004,940
666842,1004,940
666892,1004,940
666942,1004,940
666992,1004,941
667042,1004,941
667092,1004,940
667142,1004,941
667192,1004,941
667242,1004,941
667292,1004,941
667342,1004,941
667392,1004,940
667442,1004,941
667492,1004,941
667542,1004,941
667592,1004,941
667642,1004,941
667692,1004,941
667742,1004,941
667792,1004,941
667842,1004,940
667892,1005,940
667942,1004,940
667992,1004,940
668042,1004,940
668092,1004,940
668142,1004,940
668192,1004,940
668242,1004,940
668292,1004,940
668342,1004,940
668392,1004,940
668442,1004,940
668492,1004,940
668542,1004,940
668592,1004,940
668642,1004,940
668692,1004,941
668742,1004,941
668792,1004,941
668843,1004,941
668893,1004,941
668943,1004,941
668993,1004,940
669043,1004,941
669093,1004,940
669143,1004,941
669193,1004,940
669243,1004,940
669293,1004,940
669343,1004,940
669393,1004,941
669443,1004,941
669493,1004,942
669543,1004,942
669593,1004,941
669643,1004,941
669693,1004,941
669743,1004,943
669793,1004,942
669843,1004,942
669893,1004,941
669943,1004,941
669993,1004,941
670043,1004,941
670093,1004,940
670143,1004,941
670193,1004,941
670243,1005,940
670294,1004,940
670344,1004,940
670394,1004,940
670444,1005,940
670494,1004,940
670544,1004,940
670594,1004,939
670644,1004,939
670694,1004,939
670744,1005,938
670794,1004,938
670844,1004,938
670894,1004,938
670944,1005,938
670994,1004,938
671044,1004,938
671094,1004,938
671144,1005,937
671194,1004,938
671244,1004,938
671294,1004,938
671344,1004,938
671394,1004,938
671444,1004,938
671494,1004,938
671544,1004,938
671594,1004,938
671644,1004,938
671694,1004,938
671744,1004,938
671794,1004,938
671844,1004,938
671894,1005,938
671944,1004,938
671994,1004,938
672044,1004,939
672094,1005,939
672144,1004,938
672194,1004,939
672244,1004,938
672294,1004,938
672344,1004,938
672394,1004,938
672444,1004,938
672494,1004,938
672544,1004,938
672594,1004,938
672644,1004,938
672694,1004,938
672744,1004,938
672794,1004,938
672844,1004,938
672894,1004,937
672944,1004,938
672994,1004,937
673044,1004,937
673094,1005,937
673144,1004,936
673195,1005,936
673245,1004,936
673295,1004,936
673345,1004,936
673395,1005,936
673445,1004,936
673495,1004,935
673545,1004,936
673595,1004,936
673645,1005,936
