Time(ms),TPS,AFR,TMP,VEL
325250,258,6,146,10
325300,258,66,146,10
325350,258,115,146,10
325400,258,171,146,10
325450,259,260,146,10
325500,260,323,145,10
325550,260,354,145,10
325600,259,383,146,10
325650,259,410,145,10
325700,259,448,146,10
325750,260,493,145,10
325800,260,516,145,10
325850,260,550,145,10
325900,259,556,145,10
325950,259,570,146,10
326000,260,595,145,10
326050,259,585,145,10
326100,259,582,145,10
326150,259,584,145,10
326200,259,580,145,10
326250,259,577,145,10
326300,259,579,145,10
326350,260,580,145,10
326400,260,580,145,10
326450,260,580,145,10
326500,260,580,145,10
326550,260,580,145,10
326600,259,580,144,10
326650,259,580,145,10
326700,259,580,145,8
326750,258,580,145,8
326800,258,580,145,8
326850,258,580,144,8
326900,258,580,145,8
326950,258,580,145,8
327000,258,580,145,8
327050,258,579,145,8
327100,258,581,145,8
327150,258,580,145,8
327200,258,581,145,8
327250,258,580,145,8
327300,258,579,146,8
327350,258,580,145,8
327400,259,580,145,8
327450,258,580,144,8
327500,259,579,145,8
327550,258,578,145,8
327600,258,580,145,8
327650,259,580,145,8
327700,259,580,145,8
327750,259,579,145,8
327800,258,579,145,10
327850,258,580,145,10
327900,258,580,145,10
327950,258,580,144,10
328000,259,579,145,10
328050,258,578,145,10
328100,258,580,145,10
328150,258,579,146,10
328200,258,580,145,10
328250,258,579,145,10
328300,257,578,146,10
328350,258,580,145,10
328400,258,580,145,10
328450,258,580,145,10
328500,258,580,145,10
328550,258,579,146,10
328600,258,580,145,10
328650,257,580,145,10
328700,258,580,145,10
328750,258,580,145,10
328800,259,579,146,10
328850,258,580,145,10
328900,258,579,145,8
328950,258,580,145,8
329000,258,580,145,8
329050,258,580,145,8
329100,258,580,145,8
329150,258,578,145,8
329200,258,580,145,8
329250,258,580,145,8
329300,258,580,145,8
329350,258,579,146,8
329400,257,578,145,8
329450,258,580,146,8
329500,258,580,145,8
329550,257,580,145,8
329600,257,580,145,8
329650,258,578,146,8
329700,258,580,145,8
329750,258,580,146,8
329800,257,580,145,8
329850,258,580,145,8
329900,258,580,145,8
329950,258,580,145,8
330000,258,580,145,8
330050,258,580,145,8
330100,258,580,145,8
330150,257,578,145,8
330200,258,579,146,8
330250,257,580,145,8
330300,258,580,145,8
330350,258,580,145,8
330400,258,578,146,8
330450,258,580,145,8
330500,258,578,146,8
330550,258,580,145,8
330600,258,579,145,8
330650,258,578,146,8
330700,258,580,145,8
330750,258,580,145,8
330800,258,579,145,8
330850,258,580,145,8
330900,258,578,146,8
330950,258,580,145,8
331000,257,580,145,8
331050,257,580,145,8
331100,257,580,145,7
331150,257,578,146,7
331200,257,580,145,7
331250,257,580,145,7
331300,257,580,145,7
331350,257,580,145,7
331400,257,580,145,7
331450,257,579,145,7
331500,257,580,145,7
331550,257,580,144,7
331600,257,580,145,7
331650,257,580,145,7
331700,257,580,145,7
331750,256,578,145,7
331800,257,580,144,7
331850,257,580,145,7
331900,257,579,146,7
331950,257,580,145,7
332000,257,578,146,7
332050,257,580,145,7
332100,258,580,145,7
332150,257,579,146,7
332200,257,580,145,7
332250,257,578,146,7
332300,258,580,145,7
332350,258,580,145,7
332400,258,578,146,7
332450,257,580,145,7
332500,258,580,145,7
332550,258,580,145,7
332600,257,580,145,7
332650,257,580,145,7
332700,257,580,145,7
332750,257,579,146,7
332800,257,580,145,7
332850,258,580,145,7
332900,258,580,145,7
332950,258,580,145,7
333000,257,578,146,7
333050,258,580,145,7
333100,258,580,145,7
333150,258,580,145,7
333200,257,580,145,7
333250,257,578,146,7
333300,258,580,145,6
333350,258,580,145,6
333400,258,580,145,6
333450,258,580,145,6
333500,257,578,145,6
333550,258,580,145,6
333600,258,580,145,6
333650,258,580,145,6
333700,258,580,145,6
333750,258,579,146,6
333800,258,579,145,6
333850,258,580,145,6
333900,258,580,145,6
333950,258,580,145,6
334000,258,580,145,6
334050,258,580,145,6
334100,257,578,146,6
334150,258,579,145,6
334200,258,580,145,6
334250,258,579,146,6
334300,258,580,145,6
334350,257,579,146,6
334400,258,580,145,6
334450,258,580,145,6
334500,258,580,146,6
334550,258,580,145,6
334600,257,579,145,6
334650,258,580,145,6
334700,258,580,145,6
334750,258,580,145,6
334800,258,580,145,6
334850,258,580,146,6
334900,258,580,145,6
334950,258,580,145,6
335000,258,580,145,6
335050,257,580,145,6
335100,257,579,146,6
335150,258,580,145,6
335200,257,579,145,6
335250,258,580,145,6
335300,258,580,145,6
335350,257,579,146,6
335400,258,581,145,6
335450,257,579,146,6
335500,258,580,145,6
335550,257,580,145,6
335600,257,580,145,6
335650,257,580,145,6
335700,257,579,146,6
335750,257,581,145,6
335800,257,581,145,6
335850,257,581,145,6
335900,257,580,145,6
335950,257,579,146,6
336000,257,581,145,6
336050,257,580,145,6
336100,257,580,145,6
336150,257,580,145,6
336200,257,579,145,6
336250,257,580,145,6
336300,257,580,145,6
336350,257,580,145,6
336400,257,580,145,6
336450,257,580,145,6
336500,257,580,145,6
336550,257,580,145,6
336600,257,580,144,6
336650,257,580,145,6
336700,257,580,145,6
336750,257,580,145,6
336800,257,579,146,6
336850,257,580,145,6
336900,257,580,145,6
336950,258,580,145,6
337000,257,580,145,6
337050,257,579,146,6
337100,257,580,145,6
337150,257,580,145,6
337200,257,580,144,6
337250,257,580,145,6
337300,257,579,146,6
337350,257,580,145,6
337400,257,579,146,6
337450,257,580,146,6
337500,257,580,145,6
337550,257,579,146,6
337600,257,580,145,6
337650,257,580,145,6
337700,257,580,145,4
337750,257,580,145,4
337800,257,580,145,4
337850,257,580,145,4
337900,257,579,146,4
337950,257,580,145,4
338000,257,580,145,4
338050,257,580,145,4
338100,257,580,145,4
338150,257,579,145,4
338200,257,580,145,4
338250,257,580,145,4
338300,257,580,145,4
338350,257,579,146,4
338400,257,579,146,4
338450,257,580,145,4
338500,257,580,145,4
338550,257,580,145,4
338600,257,580,145,4
338650,257,579,146,4
338700,257,580,145,4
338750,257,580,145,4
338800,257,580,145,4
338850,257,580,145,4
338900,257,578,146,4
338950,257,580,145,4
339000,257,580,145,4
339050,257,580,145,4
339100,257,580,145,4
339150,257,579,146,4
339200,257,580,145,4
339250,257,579,146,4
339300,257,580,145,4
339350,257,580,145,4
339400,257,579,145,4
339450,257,580,145,4
339500,257,580,145,4
339550,257,580,145,4
339600,257,580,145,4
339650,257,580,145,4
339700,257,580,145,4
339750,257,579,146,4
339800,257,580,145,4
339850,257,579,145,4
339900,257,580,145,4
339950,257,580,145,4
340000,257,578,145,4
340050,257,580,145,4
340100,257,580,145,4
340150,257,580,145,4
340200,257,580,145,4
340250,257,579,146,4
340300,257,580,145,4
340350,257,580,145,4
340400,257,580,145,4
340450,257,580,145,4
340500,257,580,145,4
340550,257,580,145,4
340600,257,579,145,4
340650,257,580,145,4
340700,257,580,145,4
340750,257,580,146,4
340800,257,580,145,4
340850,256,579,145,4
340900,257,580,145,4
340950,257,580,145,4
341000,257,580,144,4
341050,257,580,145,4
341100,257,579,145,4
341150,257,580,145,4
341200,257,579,145,4
341250,257,579,145,4
341300,257,580,145,4
341350,257,579,145,4
341400,257,580,145,4
341450,257,580,145,4
341500,257,580,145,4
341550,257,580,145,4
341600,257,580,145,4
341650,257,580,145,4
341700,256,579,145,4
341750,257,580,145,4
341800,257,580,145,4
341850,257,580,144,4
341900,257,579,145,4
341950,257,580,146,4
342000,257,580,145,4
342050,257,580,145,4
342100,256,579,146,4
342150,257,580,145,4
342200,257,580,145,4
342250,257,580,144,4
342300,257,580,145,4
342350,257,579,146,4
342400,257,580,145,4
342450,257,579,145,4
342500,257,580,145,4
342550,257,580,145,4
342600,257,580,145,4
342650,258,579,145,4
342700,257,580,145,4
342750,257,580,145,4
342800,258,580,145,4
342850,257,579,145,4
342900,258,580,145,4
342950,258,580,145,4
343000,257,580,145,4
343050,257,580,145,4
343100,257,579,145,4
343150,257,580,145,4
343200,257,579,145,2
343250,257,580,145,2
343300,257,580,145,2
343350,257,580,144,2
343400,257,580,145,2
343450,257,578,146,2
343500,257,580,145,2
343550,257,580,145,2
343600,257,579,146,2
343650,257,580,145,2
343700,257,580,145,2
343750,257,580,145,2
343800,257,580,145,2
343850,256,579,146,2
343900,257,580,145,2
343950,256,580,145,2
344000,257,580,144,2
344050,257,580,145,2
344100,257,579,146,2
344150,257,580,145,2
344200,257,579,146,2
344250,257,580,145,2
344300,257,580,145,2
344350,257,580,145,2
344400,257,580,145,2
344450,257,579,146,2
344500,257,579,146,2
344550,257,580,145,2
344600,257,579,145,2
344650,257,580,145,2
344700,257,580,145,2
344750,257,580,145,2
344800,257,580,145,2
344850,257,579,146,2
344900,257,580,145,2
344950,257,580,146,2
345000,257,580,145,2
345050,257,580,145,2
345100,257,580,145,2
345150,257,580,145,2
345200,257,579,146,2
345250,257,580,145,2
345300,257,580,145,2
345350,257,580,145,2
345400,257,580,145,2
345450,257,580,146,2
345500,258,579,145,2
345550,257,579,146,2
345600,257,578,146,2
345650,257,580,145,2
345700,257,580,145,2
345750,257,579,146,2
345800,257,580,145,2
345850,257,579,145,2
345900,257,580,145,2
345950,257,580,145,2
346000,257,580,144,2
346050,257,580,145,2
346100,257,579,146,2
346150,257,580,145,2
346200,257,578,146,2
346250,257,580,145,2
346300,257,580,145,2
346350,257,580,145,2
346400,257,580,145,2
346450,257,578,146,2
346500,257,580,145,2
346550,257,579,145,2
346600,257,580,145,2
346650,257,580,145,2
346700,257,580,145,2
346750,257,580,145,2
346800,257,579,146,2
346850,257,580,145,2
346900,257,580,145,2
346950,257,580,145,2
347000,257,579,146,2
347050,257,579,146,2
347100,257,578,146,2
347150,257,579,145,2
347200,257,580,145,2
347250,257,578,145,2
347300,257,580,145,2
347350,257,579,145,2
347400,257,580,145,2
347450,257,580,145,2
347500,257,578,146,2
347550,257,580,145,2
347600,257,580,145,2
347650,257,580,146,2
347700,257,580,145,2
347750,257,580,145,2
347800,257,580,145,2
347850,257,579,146,2
347900,257,580,145,2
347950,257,578,146,2
348000,257,580,145,2
348050,257,580,145,2
348100,257,580,145,2
348150,257,580,145,2
348200,257,578,145,2
348250,257,580,145,2
348300,257,579,145,2
348350,257,580,145,2
348400,257,580,145,2
348450,257,580,145,2
348500,257,580,145,2
348550,257,579,146,2
348600,257,580,145,2
348650,257,580,145,2
348700,257,580,145,0
348750,257,580,145,0
348800,257,580,146,0
348850,257,580,145,0
348900,256,578,145,0
348950,257,580,145,0
349000,257,580,145,0
349050,257,580,145,0
349100,257,580,145,0
349150,257,579,146,0
349200,257,580,145,0
349250,257,579,146,0
349300,257,580,144,0
349350,257,579,145,0
349400,257,580,145,0
349450,257,580,145,0
349500,256,578,146,0
349550,257,580,145,0
349600,257,580,145,0
349650,257,580,145,0
349700,256,580,145,0
349750,256,580,145,0
349800,256,580,145,0
349850,256,578,145,0
349900,257,580,145,0
349950,257,579,145,0
350000,256,580,144,0
350050,257,579,145,0
350100,256,578,146,0
350150,257,579,145,0
350200,256,579,145,0
350250,257,580,145,0
350300,257,580,145,0
350350,257,580,145,0
350400,257,579,145,0
350450,256,578,146,0
350500,257,580,145,0
350550,256,578,145,0
350600,257,579,145,0
350650,257,580,145,0
350700,257,580,145,0
350750,257,580,145,0
350800,256,578,146,0
350850,257,580,145,0
350900,257,579,145,0
350950,257,580,144,0
351000,257,580,145,0
351050,257,578,146,0
351100,257,580,145,0
351150,256,578,145,0
351200,257,579,145,0
351250,257,580,145,0
351300,257,580,145,0
